line_no,item_id,description,unit,quantity,is_lump_sum,section_name,b1,b2,b3,b4,b5,b6,b7,winner_unit_price,quantity_effective,risk_basis,market_benchmark_unit_price,deviation_vs_market,market_overpricing_exposure,market_underpricing_exposure,key,historical_benchmark_unit_price,hunit,historical_match_status,historical_match_confidence,deviation_vs_historical,historical_overpricing_exposure,historical_underpricing_exposure,ml_match_score,ml_benchmark_unit_price,ml_match_status,case_id,winning_total_bid,contract_id,district,letting_date,winner,market_risk_flag,historical_risk_flag,market_robust_z,historical_robust_z,evidence_class,combined_risk_flag,risk_confidence,recommended_action,ml_role,bidder_count,bidder_count_confidence,case_role,risk_direction
0410,0700 5 50,"INTERNALLY ILLUMINATED SIGN, RELOCATE",EA,10.0,False,Signalization,2071.36,2093.0,1450.0,2629.79,,,,2071.36,10.0,unit_rate,2093.0,-1.0339225991399843,0.0,-216.39999999999873,0700550,3485.06,EA,matched,high,-40.56458138453857,0.0,-14136.999999999998,0.37857163043135483,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Normal,High,-0.39533630788090984,-1.2513827595187454,historical_only,High,Medium,Review potential unbalanced underpricing,supporting_only,4,medium,main_validation,underpricing
0415,0700141160,"ENHANCED HIGHWAY SIGN ASSEMBLY, AC POWERED, F&I GROUND MOUNT, BLANK OUT SIGN SF",EA,3.0,False,Signalization,8608.41,14318.0,12625.0,10929.21,,,,8608.41,3.0,unit_rate,12625.0,-31.814574257425743,0.0,-12049.77,0700141160,10031.12,EA,matched,high,-14.182962620325556,0.0,-4268.130000000003,0.18349648796450194,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Moderate,Watch,-1.0768403737952286,-0.7655551090627942,low_evidence,Moderate,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0420,0700141360,"ENHANCED HIGHWAY SIGN ASSEMBLY, AC POWERED, F&I OVERHEAD MOUNT, BLANK OUT SIGN SF",EA,8.0,False,Signalization,10610.84,10079.0,8525.0,13471.49,,,,10610.84,8.0,unit_rate,10079.0,5.2767139597182275,4254.720000000001,0.0,0700141360,8355.25,EA,matched,high,26.99608030878789,18044.72,0.0,0.18261213205685348,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Normal,Moderate,-0.25561462423644693,-0.007227204582034811,low_evidence,Moderate,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0425,0611 1 1,ITSFM SUBSURFACE DOCUMENTATION- PROJECT LENGTH,MI,0.457,False,Intelligent Transportation System,4000.0,16820.0,3415.0,5078.39,,,,4000.0,0.457,unit_rate,5078.39,-21.23487955828521,0.0,-492.82423000000017,061111,3302.98,MI,matched,high,21.102761748481676,318.53814,0.0,0.18170890147246652,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Moderate,Moderate,-0.8425989082915062,-0.11575493122123166,low_evidence,Moderate,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0430,0630 2 11,"CONDUIT, FURNISH INSTALL, OPEN TRENCH",LF,87.0,False,Intelligent Transportation System,16.81,36.0,17.25,21.34,,,,16.81,87.0,unit_rate,21.34,-21.22774133083412,0.0,-394.1100000000001,0630211,17.24,LF,matched,high,-2.4941995359628755,0.0,-37.409999999999975,0.2515723956208343,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Moderate,Normal,-0.8424408631959914,-0.5503020437840465,low_evidence,Moderate,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0435,0630 2 12,"CONDUIT, FURNISH INSTALL, DIRECTIONAL BORE",LF,2356.0,False,Intelligent Transportation System,41.22,47.0,34.6,42.46,,,,41.22,2356.0,unit_rate,42.46,-2.920395666509661,0.0,-2921.4400000000046,0630212,41.76,LF,matched,high,-1.29310344827586,0.0,-1272.239999999998,0.12130331561538567,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Normal,Normal,-0.4371040742012247,-0.5281833976362075,low_evidence,Normal,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0440,0630 2 18,"CONDUIT, FURNISH INSTALL, SPLIT DUCT",LF,20.0,False,Intelligent Transportation System,158.74,53.0,124.0,201.54,,,,158.74,20.0,unit_rate,124.0,28.016129032258068,694.8000000000002,0.0,0630218,,,no_match,none,,0.0,0.0,0.13142922674284135,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Moderate,Not available,0.24785112432828968,,low_evidence,Moderate,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0445,0633 1121,"FIBER OPTIC CABLE, F&I, UNDERGROUND,2-12 FIBERS",LF,4481.0,False,Intelligent Transportation System,5.21,3.7,4.5,6.61,,,,5.21,4481.0,unit_rate,4.5,15.777777777777777,3181.5099999999998,0.0,06331121,4.74,LF,matched,high,9.915611814345986,2106.069999999999,0.0,0.4875049618204593,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Watch,Normal,-0.023114098650372214,-0.32177059752190124,low_evidence,Watch,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0450,0633 2 31,"FIBER OPTIC CONNECTION, INSTALL, SPLICE",EA,26.0,False,Intelligent Transportation System,64.29,45.0,55.0,81.62,,,,64.29,26.0,unit_rate,55.0,16.890909090909105,241.54000000000016,0.0,0633231,61.3,EA,matched,high,4.8776508972267685,77.74000000000024,0.0,0.32784479629469016,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Watch,Normal,0.001531367736020493,-0.41454658436820924,low_evidence,Watch,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0455,0633 2 32,"FIBER OPTIC CONNECTION, INSTALL, TERMINATION",EA,84.0,False,Intelligent Transportation System,107.14,75.0,92.0,136.02,,,,107.14,84.0,unit_rate,92.0,16.456521739130437,1271.76,0.0,0633232,101.58,EA,matched,high,5.473518409135659,467.0400000000002,0.0,0.3237430888049374,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Watch,Normal,-0.008086256663404009,-0.40357345508903,low_evidence,Watch,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0460,0633 3 11,"FIBER OPTIC CONNECTION HARDWARE, F&I, SPLICE ENCLOSURE",EA,2.0,False,Intelligent Transportation System,1635.71,1145.0,1400.0,2076.69,,,,1635.71,2.0,unit_rate,1400.0,16.836428571428574,471.4200000000001,0.0,0633311,1565.47,EA,matched,high,4.486831430816305,140.48000000000002,0.0,0.2891809430664079,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Watch,Normal,0.00032513285992709573,-0.4217436750704753,low_evidence,Watch,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0465,0633 3 12,"FIBER OPTIC CONNECTION HARDWARE, F&I, SPLICE TRAY",EA,2.0,False,Intelligent Transportation System,71.43,50.0,61.0,90.69,,,,71.43,2.0,unit_rate,61.0,17.098360655737714,20.860000000000014,0.0,0633312,74.97,EA,matched,high,-4.7218887555021904,0.0,-7.079999999999984,0.3004789635806849,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Watch,Normal,0.006124483128134934,-0.5913257970702911,low_evidence,Watch,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0470,0633 3 14,"FIBER OPTIC CONNECTION HARDWARE, F&I, BUFFER TUBE FAN OUT KIT",EA,7.0,False,Intelligent Transportation System,121.43,85.0,103.0,154.17,,,,121.43,7.0,unit_rate,103.0,17.89320388349515,129.01000000000005,0.0,0633314,136.1,EA,matched,high,-10.778839088905208,0.0,-102.68999999999991,0.24484436526324438,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Watch,Watch,0.023722839962641323,-0.7028668657099948,low_evidence,Watch,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0475,0633 3 16,"FIBER OPTIC CONNECTION HARDWARE, F&I, PATCH PANEL- FIELD TERMINATED",EA,7.0,False,Intelligent Transportation System,1607.14,700.0,1370.0,2040.42,,,,1607.14,7.0,unit_rate,1370.0,17.309489051094896,1659.9800000000007,0.0,0633316,2013.62,EA,matched,high,-20.186529732521517,0.0,-2845.3599999999988,0.24140805999161224,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Watch,Moderate,0.010799005989549188,-0.8761131051638266,low_evidence,Moderate,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0480,0633 3 51,"FIBER OPTIC CONNECTION HARDWARE, ADJUST/MODIFY SPLICE ENCLOSURE",EA,4.0,False,Intelligent Transportation System,992.86,700.0,850.0,1260.53,,,,992.86,4.0,unit_rate,850.0,16.807058823529413,571.44,0.0,0633351,1028.0,EA,matched,high,-3.418287937743189,0.0,-140.55999999999995,0.23733782354976796,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Watch,Normal,-0.00032513285992709573,-0.5673194869160627,low_evidence,Watch,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0485,0633 6,FIBER OPTIC CABLE LOCATOR,DA,225.0,False,Intelligent Transportation System,350.0,280.0,215.0,444.36,,,,350.0,225.0,unit_rate,280.0,25.0,15750.0,0.0,06336,256.58,DA,matched,high,36.40969678073117,21019.500000000004,0.0,0.601663206611515,,candidate_review,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Moderate,High,0.18107202485939405,0.1661281612782857,historical_only,High,Medium,Request rate breakdown / commercial review (overpricing),supporting_only,4,medium,main_validation,overpricing
0490,0635 2 12,"PULL SPLICE BOX, F&I, X COVER SIZE",EA,12.0,False,Intelligent Transportation System,2840.34,3708.0,3160.0,3606.09,,,,2840.34,12.0,unit_rate,3606.09,-21.23491094232257,0.0,-9189.0,0635212,3031.45,EA,matched,high,-6.304243843705147,0.0,-2293.319999999996,0.19809902463597082,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Moderate,Normal,-0.8425996031549321,-0.6204654742659712,low_evidence,Moderate,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0495,0635 2 13,"PULL SPLICE BOX, F&I, X RECTANGULAR OR ROUND COVER SIZE",EA,3.0,False,Intelligent Transportation System,5473.75,6738.0,6470.0,6949.46,,,,5473.75,3.0,unit_rate,6738.0,-18.762986049272783,0.0,-3792.75,0635213,5620.38,EA,matched,high,-2.6088983307178535,0.0,-439.8900000000003,0.23137441483642693,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Watch,Normal,-0.7878695446769542,-0.552414266178888,low_evidence,Watch,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0005,0104 11,FLOATING TURBIDITY BARRIER,LF,1272.0,False,Structures,11.0,18.0,,,,,,11.0,1272.0,unit_rate,18.0,-38.88888888888889,0.0,-8904.0,010411,9.09,LF,matched,high,21.012101210121013,2429.52,0.0,0.30521916533973176,,no_match,E7Q32,1728143.0,E7Q32,District 7,2025-05-14,M & J CONSTRUCTION COMPANY,High,Moderate,-1.2334703970456131,-0.11742447988443123,market_only,High,Low,Manual review required,supporting_only,2,low,sensitivity,mixed
0010,0110 4 10,REMOVAL OF EXISTING CONCRETE,SY,1298.0,False,Structures,63.0,162.0,,,,,,63.0,1298.0,unit_rate,162.0,-61.111111111111114,0.0,-128502.0,0110410,47.79,SY,matched,high,31.826741996233526,19742.58,0.0,0.38607300998876326,,no_match,E7Q32,1728143.0,E7Q32,District 7,2025-05-14,M & J CONSTRUCTION COMPANY,Critical,Moderate,-1.725485152490833,0.0817312872654348,market_only,Critical,Low,Manual review required,supporting_only,2,low,sensitivity,mixed
0015,0120 1,REGULAR EXCAVATION,CY,1514.0,False,Structures,68.0,168.0,,,,,,68.0,1514.0,unit_rate,168.0,-59.523809523809526,0.0,-151400.0,01201,14.91,CY,matched,high,356.0697518443998,80378.26000000001,0.0,0.3697700845054779,,no_match,E7Q32,1728143.0,E7Q32,District 7,2025-05-14,M & J CONSTRUCTION COMPANY,High,Critical,-1.690341241387603,6.052790950404328,confirmed_by_both,Critical,Medium,Commercial review (mixed market/historical signal),supporting_only,2,low,sensitivity,mixed
0020,0401 70 3,"RESTORE SPALLED AREAS, LATEX MODIFIED MORTAR- ACRYLIC",CF,1.0,False,Structures,1500.0,2000.0,,,,,,1500.0,1.0,unit_rate,2000.0,-25.0,0.0,-500.0,0401703,609.71,CF,matched,high,146.01859900608486,890.29,0.0,0.18444649769481783,,no_match,E7Q32,1728143.0,E7Q32,District 7,2025-05-14,M & J CONSTRUCTION COMPANY,Moderate,Critical,-0.9259611748923506,2.1846182286669986,historical_only,Critical,Medium,Commercial review (mixed market/historical signal),supporting_only,2,low,sensitivity,mixed
0025,0455 76,WRAP PILE CLUSTERS,EA,136.0,False,Structures,1500.0,800.0,,,,,,1500.0,136.0,unit_rate,800.0,87.5,95200.0,0.0,045576,1090.51,EA,matched,high,37.55032049224675,55690.64,0.0,0.3293781445975162,,no_match,E7Q32,1728143.0,E7Q32,District 7,2025-05-14,M & J CONSTRUCTION COMPANY,Critical,High,1.564863524549075,0.1871331853737619,confirmed_by_both,Critical,Medium,Request rate breakdown / commercial review (overpricing),supporting_only,2,low,sensitivity,overpricing
0030,0457 2121,"CATHODIC PROTECTION INTEGRAL PILE JACKET, NON-STRUCTURAL, GALVANIC SYSTEM",LF,16.0,False,Structures,2500.0,1900.0,,,,,,2500.0,16.0,unit_rate,1900.0,31.57894736842105,9600.0,0.0,04572121,3260.0,LF,matched,high,-23.31288343558282,0.0,-12160.0,0.21750613512764683,,no_match,E7Q32,1728143.0,E7Q32,District 7,2025-05-14,M & J CONSTRUCTION COMPANY,Moderate,Moderate,0.32673428798462356,-0.9336861103545808,low_evidence,Moderate,Low,Manual review required,supporting_only,2,low,sensitivity,n/a
0035,0457 2221,"CATHODIC PROTECTION INTEGRAL PILE JACKET, STRUCTURAL, GALVANIC SYSTEM",LF,30.0,False,Structures,3000.0,1800.0,,,,,,3000.0,30.0,unit_rate,1800.0,66.66666666666666,36000.0,0.0,04572221,1800.0,LF,matched,high,66.66666666666666,36000.0,0.0,0.23177496802899472,,no_match,E7Q32,1728143.0,E7Q32,District 7,2025-05-14,M & J CONSTRUCTION COMPANY,Critical,Critical,1.103599691319181,0.7233218922990975,confirmed_by_both,Critical,Medium,Request rate breakdown / commercial review (overpricing),supporting_only,2,low,sensitivity,overpricing
0040,0460 1 13,"STRUCTURAL STEEL REHAB- BOLTS, NUTS, WASHERS PLATES",LB,1106.0,False,Structures,90.0,10.0,,,,,,90.0,1106.0,unit_rate,10.0,800.0,88480.0,0.0,0460113,45.0,LB,matched,high,100.0,49770.0,0.0,0.45967710068305156,,no_match,E7Q32,1728143.0,E7Q32,District 7,2025-05-14,M & J CONSTRUCTION COMPANY,Critical,Critical,17.340086621011437,1.3371680387367104,confirmed_by_both,Critical,Medium,Request rate breakdown / commercial review (overpricing),supporting_only,2,low,sensitivity,overpricing
0045,0471 1 1,"FENDER SYSTEM,PLASTIC MARINE LUMBER,REINFORCED",MB,3.2,False,Structures,42000.0,56278.0,,,,,,42000.0,3.2,unit_rate,56278.0,-25.370482248836133,0.0,-45689.600000000006,047111,33962.5,MB,matched,high,23.665807876334192,25720.0,0.0,0.26287197619007363,,no_match,E7Q32,1728143.0,E7Q32,District 7,2025-05-14,M & J CONSTRUCTION COMPANY,Moderate,Moderate,-0.9341638978799564,-0.06855545155950832,low_evidence,Moderate,Low,Manual review required,supporting_only,2,low,sensitivity,n/a
0050,0471 1 2,"FENDER SYSTEM,PLASTIC MARINE LUMBER, NON-REINFORCED",MB,1.2,False,Structures,59000.0,72000.0,,,,,,59000.0,1.2,unit_rate,72000.0,-18.055555555555554,0.0,-15600.0,047112,24082.5,MB,matched,high,144.99117616526522,41901.0,0.0,0.24061520065654152,,no_match,E7Q32,1728143.0,E7Q32,District 7,2025-05-14,M & J CONSTRUCTION COMPANY,Watch,Critical,-0.7722065638157195,2.165697842119025,historical_only,Critical,Medium,Commercial review (mixed market/historical signal),supporting_only,2,low,sensitivity,mixed
0055,0530 1100,"RIPRAP, SAND-CEMENT BAGS",CY,96.0,False,Structures,400.0,1250.0,,,,,,400.0,96.0,unit_rate,1250.0,-68.0,0.0,-81600.0,05301100,813.85,CY,matched,high,-50.85089389936721,0.0,-39729.600000000006,0.35516077622863945,,no_match,E7Q32,1728143.0,E7Q32,District 7,2025-05-14,M & J CONSTRUCTION COMPANY,Critical,High,-1.8780097266788511,-1.4408091584671618,confirmed_by_both,Critical,Medium,Review potential unbalanced underpricing,supporting_only,2,low,sensitivity,underpricing
0060,0530 3 3,"RIPRAP- RUBBLE, BANK AND SHORE",TN,1886.0,False,Structures,305.0,242.0,,,,,,305.0,1886.0,unit_rate,242.0,26.033057851239672,118818.0,0.0,053033,105.95,TN,matched,high,187.87163756488908,375408.30000000005,0.0,0.30520843154694227,,no_match,E7Q32,1728143.0,E7Q32,District 7,2025-05-14,M & J CONSTRUCTION COMPANY,Moderate,Critical,0.20394461163112437,2.9553580217478026,historical_only,Critical,Medium,Request rate breakdown / commercial review (overpricing),supporting_only,2,low,sensitivity,overpricing
0065,0530 74,BEDDING STONE Structures,TN,672.0,False,Structures,250.0,520.0,,,,,,250.0,672.0,unit_rate,520.0,-51.92307692307693,0.0,-181440.0,053074,129.18,TN,matched,high,93.52840997058367,81191.04,0.0,0.36664580832072075,,no_match,E7Q32,1728143.0,E7Q32,District 7,2025-05-14,M & J CONSTRUCTION COMPANY,High,Critical,-1.5220559747586746,1.2179912207102717,confirmed_by_both,Critical,Medium,Commercial review (mixed market/historical signal),supporting_only,2,low,sensitivity,mixed
0070,0101 1,MOBILIZATION,LS,1.0,True,Roadway,35000.0,405000.0,,,,,,35000.0,1.0,lump_sum,405000.0,-91.35802469135803,0.0,-370000.0,01011,859291.46,LS,matched,high,-95.92687677822377,0.0,-824291.46,0.0,,no_match,E7Q32,1728143.0,E7Q32,District 7,2025-05-14,M & J CONSTRUCTION COMPANY,Critical,Critical,-2.3951719029579377,-2.2709007100793794,confirmed_by_both,Critical,Low,Review lump-sum pricing separately,supporting_only,2,low,sensitivity,underpricing
0075,0102 1,MAINTENANCE OF TRAFFIC,,120.0,True,Roadway,20000.0,121000.0,,,,,,20000.0,1.0,lump_sum,121000.0,-83.47107438016529,0.0,-101000.0,01021,,DA,unit_mismatch,none,,0.0,0.0,0.32501575371623187,,no_match,E7Q32,1728143.0,E7Q32,District 7,2025-05-14,M & J CONSTRUCTION COMPANY,Critical,Not available,-2.2205495861722837,,market_only,Critical,Low,Review lump-sum pricing separately,supporting_only,2,low,sensitivity,underpricing
0080,0102 60,WORK ZONE SIGN,ED,750.0,False,Roadway,1.0,0.3,,,,,,1.0,750.0,unit_rate,0.3,233.33333333333334,525.0,0.0,010260,0.27,ED,matched,high,270.3703703703703,547.5,0.0,0.3911412738173443,,no_match,E7Q32,1728143.0,E7Q32,District 7,2025-05-14,M & J CONSTRUCTION COMPANY,Critical,Critical,4.79371035715833,4.47460389830673,confirmed_by_both,Critical,Medium,Request rate breakdown / commercial review (overpricing),supporting_only,2,low,sensitivity,overpricing
0085,0102 74 1,"CHANNELIZING DEVICE- TYPES I, II, DI, VP, DRUM, OR LCD",ED,1198.0,False,Roadway,1.0,0.17,,,,,,1.0,1198.0,unit_rate,0.17,488.235294117647,994.3399999999999,0.0,0102741,0.12,ED,matched,high,733.3333333333334,1054.24,0.0,0.2222507659342058,,no_match,E7Q32,1728143.0,E7Q32,District 7,2025-05-14,M & J CONSTRUCTION COMPANY,Critical,Critical,10.43740902255938,13.000244821051353,confirmed_by_both,Critical,Medium,Request rate breakdown / commercial review (overpricing),supporting_only,2,low,sensitivity,overpricing
0090,0102 74 8,CHANNELIZING DEVICE- PEDESTRIAN LCD (LONGITUDINAL CHANNELIZING DEVICE),FD,480.0,False,Roadway,1.0,0.12,,,,,,1.0,480.0,unit_rate,0.12,733.3333333333334,422.4,0.0,0102748,0.05,FD,matched,high,1899.9999999999995,456.0,0.0,0.2821237159138159,,no_match,E7Q32,1728143.0,E7Q32,District 7,2025-05-14,M & J CONSTRUCTION COMPANY,Critical,Critical,15.864042354675778,34.48485994636779,confirmed_by_both,Critical,Medium,Request rate breakdown / commercial review (overpricing),supporting_only,2,low,sensitivity,overpricing
0095,0102 76,ARROW BOARD ADVANCE WARNING ARROW PANEL,ED,30.0,False,Roadway,1.0,9.6,,,,,,1.0,30.0,unit_rate,9.6,-89.58333333333334,0.0,-258.0,010276,5.93,ED,matched,high,-83.13659359190557,0.0,-147.89999999999998,0.3238456205620781,,no_match,E7Q32,1728143.0,E7Q32,District 7,2025-05-14,M & J CONSTRUCTION COMPANY,Critical,Critical,-2.355879057905021,-2.0353627287063625,confirmed_by_both,Critical,Medium,Review potential unbalanced underpricing,supporting_only,2,low,sensitivity,underpricing
0100,0102 99,"PORTABLE CHANGEABLE MESSAGE SIGN, TEMPORARY",ED,37.0,False,Roadway,1.0,16.8,,,,,,1.0,37.0,unit_rate,16.8,-94.04761904761905,0.0,-584.6,010299,11.73,ED,matched,high,-91.47485080988918,0.0,-397.01,0.26800980937686,,no_match,E7Q32,1728143.0,E7Q32,District 7,2025-05-14,M & J CONSTRUCTION COMPANY,Critical,Critical,-2.4547213078828554,-2.1889149405443082,confirmed_by_both,Critical,Medium,Review potential unbalanced underpricing,supporting_only,2,low,sensitivity,underpricing
0105,0102115,TYPE III BARRICADE,ED,60.0,False,Roadway,1.0,0.42,,,,,,1.0,60.0,unit_rate,0.42,138.0952380952381,34.800000000000004,0.0,0102115,0.35,ED,matched,high,185.71428571428575,39.0,0.0,0.40724154537167034,,no_match,E7Q32,1728143.0,E7Q32,District 7,2025-05-14,M & J CONSTRUCTION COMPANY,Critical,Critical,2.685075690964531,2.915629558147715,confirmed_by_both,Critical,Medium,Request rate breakdown / commercial review (overpricing),supporting_only,2,low,sensitivity,overpricing
0110,0999 25,"INITIAL CONTINGENCY AMOUNT, DO NOT BID Roadway",LS,1.0,True,Roadway,50000.0,50000.0,,,,,,50000.0,1.0,lump_sum,50000.0,0.0,0.0,0.0,099925,53574.29,LS,matched,high,-6.671651644846811,0.0,-3574.290000000001,0.30131453930260255,,no_match,E7Q32,1728143.0,E7Q32,District 7,2025-05-14,M & J CONSTRUCTION COMPANY,Normal,Normal,-0.3724445750164783,-0.627231430153029,low_evidence,Normal,Low,Review lump-sum pricing separately,supporting_only,2,low,sensitivity,n/a
